Opening,Plot,Tree.Num,Year,Type,Value
264,10,1,2014,mnd,0.313
264,10,1,2015,mnd,0.359
264,10,1,2016,mnd,0.404
264,10,1,2017,mnd,0.487
264,10,1,2018,mnd,0.478
264,10,1,1955,mxd,0.666
264,10,1,1956,mxd,0.594
264,10,1,1957,mxd,0.614
264,10,1,1958,mxd,0.632
264,10,1,1959,mxd,0.626
264,10,1,1960,mxd,0.648
264,10,1,1961,mxd,0.551
264,10,1,1962,mxd,0.565
264,10,1,1963,mxd,0.555
264,10,1,1964,mxd,0.562
264,10,1,1965,mxd,0.587
264,10,1,1966,mxd,0.453
264,10,1,1967,mxd,0.546
264,10,1,1968,mxd,0.57
264,10,1,1969,mxd,0.478
264,10,1,1970,mxd,0.439
264,10,1,1971,mxd,0.553
264,10,1,1972,mxd,0.598
264,10,1,1973,mxd,0.591
264,10,1,1974,mxd,0.538
264,10,1,1975,mxd,0.54
264,10,1,1976,mxd,0.529
264,10,1,1977,mxd,0.526
264,10,1,1978,mxd,0.522
264,10,1,1979,mxd,0.512
264,10,1,1980,mxd,0.59
264,10,1,1981,mxd,0.598
264,10,1,1982,mxd,0.584
264,10,1,1983,mxd,0.581
264,10,1,1984,mxd,0.61
264,10,1,1985,mxd,0.613
264,10,1,1986,mxd,0.633
264,10,1,1987,mxd,0.621
264,10,1,1988,mxd,0.629
264,10,1,1989,mxd,0.653
264,10,1,1990,mxd,0.698
264,10,1,1991,mxd,0.647
264,10,1,1992,mxd,0.56
264,10,1,1993,mxd,0.575
264,10,1,1994,mxd,0.588
264,10,1,1995,mxd,0.646
264,10,1,1996,mxd,0.674
264,10,1,1997,mxd,0.664
264,10,1,1998,mxd,0.603
264,10,1,1999,mxd,0.639
264,10,1,2000,mxd,0.648
264,10,1,2001,mxd,0.655
264,10,1,2002,mxd,0.636
264,10,1,2003,mxd,0.652
264,10,1,2004,mxd,0.635
264,10,1,2005,mxd,0.67
264,10,1,2006,mxd,0.648
264,10,1,2007,mxd,0.682
264,10,1,2008,mxd,0.544
264,10,1,2009,mxd,0.58
264,10,1,2010,mxd,0.492
264,10,1,2011,mxd,0.454
264,10,1,2012,mxd,0.541
264,10,1,2013,mxd,0.619
264,10,1,2014,mxd,0.614
264,10,1,2015,mxd,0.617
264,10,1,2016,mxd,0.612
264,10,1,2017,mxd,0.624
264,10,1,2018,mxd,0.653
264,10,1,1955,rw,9.976
264,10,1,1956,rw,2.336
264,10,1,1957,rw,1.826
264,10,1,1958,rw,1.717
264,10,1,1959,rw,1.515
264,10,1,1960,rw,2.361
264,10,1,1961,rw,1.247
264,10,1,1962,rw,1.14
264,10,1,1963,rw,1.024
264,10,1,1964,rw,0.901
264,10,1,1965,rw,0.843
264,10,1,1966,rw,0.711
264,10,1,1967,rw,0.718
264,10,1,1968,rw,0.694
264,10,1,1969,rw,0.628
264,10,1,1970,rw,0.372
264,10,1,1971,rw,0.556
264,10,1,1972,rw,0.52
264,10,1,1973,rw,0.504
264,10,1,1974,rw,0.538
264,10,1,1975,rw,0.406
264,10,1,1976,rw,0.397
264,10,1,1977,rw,0.409
264,10,1,1978,rw,0.37
264,10,1,1979,rw,0.333
264,10,1,1980,rw,0.471
264,10,1,1981,rw,0.496
264,10,1,1982,rw,0.43
264,10,1,1983,rw,0.343
264,10,1,1984,rw,0.693
264,10,1,1985,rw,0.627
264,10,1,1986,rw,0.544
264,10,1,1987,rw,0.561
264,10,1,1988,rw,0.371
264,10,1,1989,rw,0.32
264,10,1,1990,rw,0.621
264,10,1,1991,rw,1.027
264,10,1,1992,rw,0.557
264,10,1,1993,rw,0.511
264,10,1,1994,rw,0.487
264,10,1,1995,rw,0.485
264,10,1,1996,rw,0.461
264,10,1,1997,rw,0.599
264,10,1,1998,rw,0.497
264,10,1,1999,rw,0.586
264,10,1,2000,rw,1.318
264,10,1,2001,rw,0.928
264,10,1,2002,rw,1.142
264,10,1,2003,rw,0.994
264,10,1,2004,rw,1.402
264,10,1,2005,rw,1.426
264,10,1,2006,rw,1.267
264,10,1,2007,rw,1.21
264,10,1,2008,rw,0.369
264,10,1,2009,rw,0.36
264,10,1,2010,rw,0.297
264,10,1,2011,rw,0.283
264,10,1,2012,rw,0.358
264,10,1,2013,rw,0.48
264,10,1,2014,rw,0.406
264,10,1,2015,rw,0.505
264,10,1,2016,rw,0.384
264,10,1,2017,rw,0.397
264,10,1,2018,rw,0.362
264,10,1,1955,rwd,0.55
264,10,1,1956,rwd,0.558
264,10,1,1957,rwd,0.505
264,10,1,1958,rwd,0.545
264,10,1,1959,rwd,0.562
264,10,1,1960,rwd,0.45
264,10,1,1961,rwd,0.443
264,10,1,1962,rwd,0.447
264,10,1,1963,rwd,0.5
264,10,1,1964,rwd,0.521
264,10,1,1965,rwd,0.45
264,10,1,1966,rwd,0.393
264,10,1,1967,rwd,0.454
264,10,1,1968,rwd,0.49
264,10,1,1969,rwd,0.4
264,10,1,1970,rwd,0.413
264,10,1,1971,rwd,0.511
264,10,1,1972,rwd,0.548
264,10,1,1973,rwd,0.522
264,10,1,1974,rwd,0.49
264,10,1,1975,rwd,0.487
264,10,1,1976,rwd,0.503
264,10,1,1977,rwd,0.51
264,10,1,1978,rwd,0.494
264,10,1,1979,rwd,0.482
264,10,1,1980,rwd,0.564
264,10,1,1981,rwd,0.583
264,10,1,1982,rwd,0.578
264,10,1,1983,rwd,0.562
264,10,1,1984,rwd,0.579
264,10,1,1985,rwd,0.579
264,10,1,1986,rwd,0.604
264,10,1,1987,rwd,0.575
264,10,1,1988,rwd,0.596
264,10,1,1989,rwd,0.604
264,10,1,1990,rwd,0.63
264,10,1,1991,rwd,0.608
264,10,1,1992,rwd,0.537
264,10,1,1993,rwd,0.553
264,10,1,1994,rwd,0.557
264,10,1,1995,rwd,0.606
264,10,1,1996,rwd,0.66
264,10,1,1997,rwd,0.622
264,10,1,1998,rwd,0.565
264,10,1,1999,rwd,0.615
264,10,1,2000,rwd,0.495
264,10,1,2001,rwd,0.511
264,10,1,2002,rwd,0.447
264,10,1,2003,rwd,0.486
264,10,1,2004,rwd,0.408
264,10,1,2005,rwd,0.49
264,10,1,2006,rwd,0.459
264,10,1,2007,rwd,0.528
264,10,1,2008,rwd,0.526
264,10,1,2009,rwd,0.538
264,10,1,2010,rwd,0.48
264,10,1,2011,rwd,0.431
264,10,1,2012,rwd,0.421
264,10,1,2013,rwd,0.49
264,10,1,2014,rwd,0.472
264,10,1,2015,rwd,0.498
264,10,1,2016,rwd,0.515
264,10,1,2017,rwd,0.56
264,10,1,2018,rwd,0.57
264,10,2,1957,ew,4.416
264,10,2,1958,ew,0.431
264,10,2,1959,ew,1.924
264,10,2,1960,ew,0.439
264,10,2,1961,ew,0.342
264,10,2,1962,ew,0.375
264,10,2,1963,ew,0.926
264,10,2,1964,ew,0.182
264,10,2,1965,ew,0.239
264,10,2,1966,ew,1.556
264,10,2,1967,ew,0.188
264,10,2,1968,ew,0.273
264,10,2,1969,ew,0.417
264,10,2,1970,ew,0.332
264,10,2,1971,ew,0.216
264,10,2,1972,ew,0.248
264,10,2,1973,ew,0.151
264,10,2,1974,ew,0.253
264,10,2,1975,ew,0.249
264,10,2,1976,ew,0.2
264,10,2,1977,ew,0.25
264,10,2,1978,ew,0.401
264,10,2,1979,ew,0.415
264,10,2,1980,ew,0.522
264,10,2,1981,ew,0.6
264,10,2,1982,ew,0.55
264,10,2,1983,ew,0.64
264,10,2,1984,ew,0.907
264,10,2,1985,ew,0.5
264,10,2,1986,ew,0.472
264,10,2,1987,ew,0.432
264,10,2,1988,ew,0.382
264,10,2,1989,ew,0.4
264,10,2,1990,ew,0.483
264,10,2,1991,ew,0.35
264,10,2,1992,ew,0.6
264,10,2,1993,ew,0.45
264,10,2,1994,ew,0.485
264,10,2,1995,ew,0.516
264,10,2,1996,ew,0.618
264,10,2,1997,ew,0.583
264,10,2,1998,ew,0.617
264,10,2,1999,ew,0.633
264,10,2,2000,ew,0.749
264,10,2,2001,ew,0.717
264,10,2,2002,ew,0.801
264,10,2,2003,ew,0.65
264,10,2,2004,ew,0.585
264,10,2,2005,ew,0.765
264,10,2,2006,ew,0.699
264,10,2,2007,ew,0.534
264,10,2,2008,ew,0.615
264,10,2,2009,ew,0.565
264,10,2,2010,ew,0.716
264,10,2,2011,ew,0.715
264,10,2,2012,ew,0.482
264,10,2,2013,ew,0.665
264,10,2,2014,ew,0.814
264,10,2,2015,ew,0.816
264,10,2,2016,ew,0.665
264,10,2,2017,ew,0.685
264,10,2,2018,ew,0.324
264,10,2,1957,lw,2.067
264,10,2,1958,lw,1.791
264,10,2,1959,lw,1.092
264,10,2,1960,lw,1.004
264,10,2,1961,lw,0.642
264,10,2,1962,lw,0.608
264,10,2,1963,lw,0.854
264,10,2,1964,lw,0.788
264,10,2,1965,lw,0.711
264,10,2,1966,lw,0.656
264,10,2,1967,lw,0.588
264,10,2,1968,lw,0.698
264,10,2,1969,lw,0.566
264,10,2,1970,lw,0.513
264,10,2,1971,lw,0.548
264,10,2,1972,lw,0.498
264,10,2,1973,lw,0.277
264,10,2,1974,lw,0.399
264,10,2,1975,lw,0.399
264,10,2,1976,lw,0.431
264,10,2,1977,lw,0.414
264,10,2,1978,lw,0.3
264,10,2,1979,lw,0.295
264,10,2,1980,lw,0.382
264,10,2,1981,lw,0.348
264,10,2,1982,lw,0.254
264,10,2,1983,lw,0.325
264,10,2,1984,lw,0.115
264,10,2,1985,lw,0.292
264,10,2,1986,lw,0.4
264,10,2,1987,lw,0.399
264,10,2,1988,lw,0.399
264,10,2,1989,lw,0.451
264,10,2,1990,lw,0.383
264,10,2,1991,lw,0.366
264,10,2,1992,lw,0.616
264,10,2,1993,lw,0.265
264,10,2,1994,lw,0.366
264,10,2,1995,lw,0.249
264,10,2,1996,lw,0.283
264,10,2,1997,lw,0.515
264,10,2,1998,lw,0.383
264,10,2,1999,lw,0.467
264,10,2,2000,lw,0.4
264,10,2,2001,lw,0.415
264,10,2,2002,lw,0.3
264,10,2,2003,lw,0.333
264,10,2,2004,lw,0.8
264,10,2,2005,lw,0.668
264,10,2,2006,lw,0.416
264,10,2,2007,lw,0.617
264,10,2,2008,lw,0.333
264,10,2,2009,lw,0.399
264,10,2,2010,lw,0.35
264,10,2,2011,lw,0.349
264,10,2,2012,lw,0.498
264,10,2,2013,lw,0.399
264,10,2,2014,lw,0.516
264,10,2,2015,lw,0.399
264,10,2,2016,lw,0.582
264,10,2,2017,lw,0.341
264,10,2,2018,lw,0.241
264,10,2,1957,mnd,0.497
264,10,2,1958,mnd,0.508
264,10,2,1959,mnd,0.352
264,10,2,1960,mnd,0.384
264,10,2,1961,mnd,0.455
264,10,2,1962,mnd,0.457
264,10,2,1963,mnd,0.278
264,10,2,1964,mnd,0.316
264,10,2,1965,mnd,0.296
264,10,2,1966,mnd,0.189
264,10,2,1967,mnd,0.395
264,10,2,1968,mnd,0.286
264,10,2,1969,mnd,0.097
264,10,2,1970,mnd,0.352
264,10,2,1971,mnd,0.236
264,10,2,1972,mnd,0.198
264,10,2,1973,mnd,0.385
264,10,2,1974,mnd,0.192
264,10,2,1975,mnd,0.326
264,10,2,1976,mnd,0.329
264,10,2,1977,mnd,0.342
264,10,2,1978,mnd,0.249
264,10,2,1979,mnd,0.248
264,10,2,1980,mnd,0.097
264,10,2,1981,mnd,0.097
264,10,2,1982,mnd,0.097
264,10,2,1983,mnd,0.113
264,10,2,1984,mnd,0.135
264,10,2,1985,mnd,0.41
264,10,2,1986,mnd,0.138
264,10,2,1987,mnd,0.097
264,10,2,1988,mnd,0.097
264,10,2,1989,mnd,0.097
264,10,2,1990,mnd,0.097
264,10,2,1991,mnd,0.226
264,10,2,1992,mnd,0.097
264,10,2,1993,mnd,0.097
264,10,2,1994,mnd,0.097
264,10,2,1995,mnd,0.097
264,10,2,1996,mnd,0.097
264,10,2,1997,mnd,0.097
264,10,2,1998,mnd,0.097
264,10,2,1999,mnd,0.097
264,10,2,2000,mnd,0.097
264,10,2,2001,mnd,0.097
264,10,2,2002,mnd,0.097
264,10,2,2003,mnd,0.097
264,10,2,2004,mnd,0.097
264,10,2,2005,mnd,0.097
264,10,2,2006,mnd,0.097
264,10,2,2007,mnd,0.097
264,10,2,2008,mnd,0.097
264,10,2,2009,mnd,0.097
264,10,2,2010,mnd,0.097
264,10,2,2011,mnd,0.097
264,10,2,2012,mnd,0.097
264,10,2,2013,mnd,0.097
264,10,2,2014,mnd,0.097
264,10,2,2015,mnd,0.097
264,10,2,2016,mnd,0.097
264,10,2,2017,mnd,0.163
264,10,2,2018,mnd,0.097
264,10,2,1957,mxd,0.615
264,10,2,1958,mxd,0.644
264,10,2,1959,mxd,0.617
264,10,2,1960,mxd,0.47
264,10,2,1961,mxd,0.521
264,10,2,1962,mxd,0.526
264,10,2,1963,mxd,0.531
264,10,2,1964,mxd,0.443
264,10,2,1965,mxd,0.535
264,10,2,1966,mxd,0.49
264,10,2,1967,mxd,0.537
264,10,2,1968,mxd,0.572
264,10,2,1969,mxd,0.592
264,10,2,1970,mxd,0.557
264,10,2,1971,mxd,0.52
264,10,2,1972,mxd,0.531
264,10,2,1973,mxd,0.47
264,10,2,1974,mxd,0.506
264,10,2,1975,mxd,0.506
264,10,2,1976,mxd,0.51
264,10,2,1977,mxd,0.587
264,10,2,1978,mxd,0.58
264,10,2,1979,mxd,0.558
264,10,2,1980,mxd,0.566
264,10,2,1981,mxd,0.605
264,10,2,1982,mxd,0.626
264,10,2,1983,mxd,0.769
264,10,2,1984,mxd,0.624
264,10,2,1985,mxd,0.576
264,10,2,1986,mxd,0.569
264,10,2,1987,mxd,0.55
264,10,2,1988,mxd,0.575
264,10,2,1989,mxd,0.591
264,10,2,1990,mxd,0.589
264,10,2,1991,mxd,0.605
264,10,2,1992,mxd,0.603
264,10,2,1993,mxd,0.603
264,10,2,1994,mxd,0.635
264,10,2,1995,mxd,0.634
264,10,2,1996,mxd,0.642
264,10,2,1997,mxd,0.619
264,10,2,1998,mxd,0.644
264,10,2,1999,mxd,0.66
264,10,2,2000,mxd,0.628
264,10,2,2001,mxd,0.647
264,10,2,2002,mxd,0.68
264,10,2,2003,mxd,0.656
264,10,2,2004,mxd,0.632
264,10,2,2005,mxd,0.634
264,10,2,2006,mxd,0.646
264,10,2,2007,mxd,0.623
264,10,2,2008,mxd,0.628
264,10,2,2009,mxd,0.626
264,10,2,2010,mxd,0.632
264,10,2,2011,mxd,0.626
264,10,2,2012,mxd,0.644
264,10,2,2013,mxd,0.665
264,10,2,2014,mxd,0.649
264,10,2,2015,mxd,0.661
264,10,2,2016,mxd,0.688
264,10,2,2017,mxd,0.655
264,10,2,2018,mxd,0.637
264,10,2,1957,rw,6.483
264,10,2,1958,rw,2.222
264,10,2,1959,rw,3.016
264,10,2,1960,rw,1.443
264,10,2,1961,rw,0.984
264,10,2,1962,rw,0.983
264,10,2,1963,rw,1.78
264,10,2,1964,rw,0.969
264,10,2,1965,rw,0.949
264,10,2,1966,rw,2.212
264,10,2,1967,rw,0.777
264,10,2,1968,rw,0.971
264,10,2,1969,rw,0.983
264,10,2,1970,rw,0.845
264,10,2,1971,rw,0.764
264,10,2,1972,rw,0.746
264,10,2,1973,rw,0.429
264,10,2,1974,rw,0.652
264,10,2,1975,rw,0.648
264,10,2,1976,rw,0.631
264,10,2,1977,rw,0.664
264,10,2,1978,rw,0.701
264,10,2,1979,rw,0.71
264,10,2,1980,rw,0.903
264,10,2,1981,rw,0.948
264,10,2,1982,rw,0.803
264,10,2,1983,rw,0.965
264,10,2,1984,rw,1.022
264,10,2,1985,rw,0.792
264,10,2,1986,rw,0.872
264,10,2,1987,rw,0.832
264,10,2,1988,rw,0.782
264,10,2,1989,rw,0.85
264,10,2,1990,rw,0.866
264,10,2,1991,rw,0.716
264,10,2,1992,rw,1.217
264,10,2,1993,rw,0.715
264,10,2,1994,rw,0.852
264,10,2,1995,rw,0.765
264,10,2,1996,rw,0.901
264,10,2,1997,rw,1.098
264,10,2,1998,rw,1
264,10,2,1999,rw,1.1
264,10,2,2000,rw,1.15
264,10,2,2001,rw,1.132
264,10,2,2002,rw,1.101
264,10,2,2003,rw,0.982
264,10,2,2004,rw,1.384
264,10,2,2005,rw,1.433
264,10,2,2006,rw,1.114
264,10,2,2007,rw,1.15
264,10,2,2008,rw,0.948
264,10,2,2009,rw,0.964
264,10,2,2010,rw,1.066
264,10,2,2011,rw,1.064
264,10,2,2012,rw,0.981
264,10,2,2013,rw,1.065
264,10,2,2014,rw,1.329
264,10,2,2015,rw,1.215
264,10,2,2016,rw,1.247
264,10,2,2017,rw,1.026
264,10,2,2018,rw,0.565
264,10,2,1957,rwd,0.543
264,10,2,1958,rwd,0.55
264,10,2,1959,rwd,0.465
264,10,2,1960,rwd,0.434
264,10,2,1961,rwd,0.49
264,10,2,1962,rwd,0.49
264,10,2,1963,rwd,0.426
264,10,2,1964,rwd,0.37
264,10,2,1965,rwd,0.376
264,10,2,1966,rwd,0.361
264,10,2,1967,rwd,0.445
264,10,2,1968,rwd,0.417
264,10,2,1969,rwd,0.348
264,10,2,1970,rwd,0.433
264,10,2,1971,rwd,0.351
264,10,2,1972,rwd,0.364
264,10,2,1973,rwd,0.425
264,10,2,1974,rwd,0.353
264,10,2,1975,rwd,0.418
264,10,2,1976,rwd,0.406
264,10,2,1977,rwd,0.465
264,10,2,1978,rwd,0.429
264,10,2,1979,rwd,0.428
264,10,2,1980,rwd,0.375
264,10,2,1981,rwd,0.431
264,10,2,1982,rwd,0.437
264,10,2,1983,rwd,0.45
264,10,2,1984,rwd,0.455
264,10,2,1985,rwd,0.503
264,10,2,1986,rwd,0.386
264,10,2,1987,rwd,0.336
264,10,2,1988,rwd,0.349
264,10,2,1989,rwd,0.355
264,10,2,1990,rwd,0.401
264,10,2,1991,rwd,0.44
264,10,2,1992,rwd,0.349
264,10,2,1993,rwd,0.416
264,10,2,1994,rwd,0.429
264,10,2,1995,rwd,0.44
264,10,2,1996,rwd,0.418
264,10,2,1997,rwd,0.372
264,10,2,1998,rwd,0.417
264,10,2,1999,rwd,0.4
264,10,2,2000,rwd,0.415
264,10,2,2001,rwd,0.42
264,10,2,2002,rwd,0.464
264,10,2,2003,rwd,0.465
264,10,2,2004,rwd,0.333
264,10,2,2005,rwd,0.373
264,10,2,2006,rwd,0.424
264,10,2,2007,rwd,0.344
264,10,2,2008,rwd,0.431
264,10,2,2009,rwd,0.381
264,10,2,2010,rwd,0.415
264,10,2,2011,rwd,0.453
264,10,2,2012,rwd,0.384
264,10,2,2013,rwd,0.435
264,10,2,2014,rwd,0.394
264,10,2,2015,rwd,0.442
264,10,2,2016,rwd,0.393
264,10,2,2017,rwd,0.51
264,10,2,2018,rwd,0.395
264,2,1,1955,ew,4.841
264,2,1,1956,ew,0.582
264,2,1,1957,ew,1.068
264,2,1,1958,ew,0.961
264,2,1,1959,ew,0.966
264,2,1,1960,ew,0.732
264,2,1,1961,ew,0.702
264,2,1,1962,ew,0.477
264,2,1,1963,ew,0.368
264,2,1,1964,ew,0.382
264,2,1,1965,ew,0.239
264,2,1,1966,ew,0.272
264,2,1,1967,ew,0.263
264,2,1,1968,ew,0.246
264,2,1,1969,ew,0.137
264,2,1,1970,ew,0.279
264,2,1,1971,ew,0.222
264,2,1,1972,ew,0.259
264,2,1,1973,ew,0.255
264,2,1,1974,ew,0.221
264,2,1,1975,ew,0.246
264,2,1,1976,ew,0.173
264,2,1,1977,ew,0.257
264,2,1,1978,ew,0.244
264,2,1,1979,ew,0.209
264,2,1,1980,ew,0.418
264,2,1,1981,ew,0.21
264,2,1,1982,ew,0.319
264,2,1,1983,ew,0.371
264,2,1,1984,ew,0.408
264,2,1,1985,ew,0.582
264,2,1,1986,ew,0.52
264,2,1,1987,ew,0.31
264,2,1,1988,ew,0.31
264,2,1,1989,ew,0.299
264,2,1,1990,ew,0.248
264,2,1,1991,ew,0.149
264,2,1,1992,ew,0.211
264,2,1,1993,ew,0.211
264,2,1,1994,ew,0.137
264,2,1,1995,ew,0.137
264,2,1,1996,ew,0.125
264,2,1,1997,ew,0.174
264,2,1,1998,ew,0.149
264,2,1,1999,ew,0.21
264,2,1,2000,ew,0.359
264,2,1,2001,ew,0.471
264,2,1,2002,ew,0.37
264,2,1,2003,ew,0.286
264,2,1,2004,ew,0.285
264,2,1,2005,ew,0.161
264,2,1,2006,ew,0.224
264,2,1,2007,ew,0.323
264,2,1,2008,ew,0.223
264,2,1,2009,ew,0.21
264,2,1,2010,ew,0.134
264,2,1,2011,ew,0.13
264,2,1,2012,ew,0.232
264,2,1,2013,ew,0.193
264,2,1,2014,ew,0.161
264,2,1,2015,ew,0.19
264,2,1,2016,ew,0.166
264,2,1,2017,ew,0.147
264,2,1,2018,ew,0.148
264,2,1,1955,lw,0.993
264,2,1,1956,lw,0.714
264,2,1,1957,lw,0.436
264,2,1,1958,lw,0.408
264,2,1,1959,lw,0.482
264,2,1,1960,lw,0.36
264,2,1,1961,lw,0.476
264,2,1,1962,lw,0.464
264,2,1,1963,lw,0.415
264,2,1,1964,lw,0.49
264,2,1,1965,lw,0.478
264,2,1,1966,lw,0.354
264,2,1,1967,lw,0.275
264,2,1,1968,lw,0.552
264,2,1,1969,lw,0.14
264,2,1,1970,lw,0.219
264,2,1,1971,lw,0.233
264,2,1,1972,lw,0.224
264,2,1,1973,lw,0.185
264,2,1,1974,lw,0.148
264,2,1,1975,lw,0.185
264,2,1,1976,lw,0.239
264,2,1,1977,lw,0.149
264,2,1,1978,lw,0.237
264,2,1,1979,lw,0.237
264,2,1,1980,lw,0.209
264,2,1,1981,lw,0.213
264,2,1,1982,lw,0.223
264,2,1,1983,lw,0.225
264,2,1,1984,lw,0.184
264,2,1,1985,lw,0.235
264,2,1,1986,lw,0.309
264,2,1,1987,lw,0.21
264,2,1,1988,lw,0.248
264,2,1,1989,lw,0.262
264,2,1,1990,lw,0.211
264,2,1,1991,lw,0.236
264,2,1,1992,lw,0.248
264,2,1,1993,lw,0.248
264,2,1,1994,lw,0.236
264,2,1,1995,lw,0.186
264,2,1,1996,lw,0.1
264,2,1,1997,lw,0.174
264,2,1,1998,lw,0.273
264,2,1,1999,lw,0.248
264,2,1,2000,lw,0.26
264,2,1,2001,lw,0.31
264,2,1,2002,lw,0.296
264,2,1,2003,lw,0.286
264,2,1,2004,lw,0.248
264,2,1,2005,lw,0.198
264,2,1,2006,lw,0.348
264,2,1,2007,lw,0.311
264,2,1,2008,lw,0.26
264,2,1,2009,lw,0.173
264,2,1,2010,lw,0.214
264,2,1,2011,lw,0.152
264,2,1,2012,lw,0.252
264,2,1,2013,lw,0.16
264,2,1,2014,lw,0.123
264,2,1,2015,lw,0.14
264,2,1,2016,lw,0.162
264,2,1,2017,lw,0.224
264,2,1,2018,lw,0.131
264,2,1,1955,mnd,0.183
264,2,1,1956,mnd,0.172
264,2,1,1957,mnd,0.192
264,2,1,1958,mnd,0.199
264,2,1,1959,mnd,0.097
264,2,1,1960,mnd,0.168
264,2,1,1961,mnd,0.097
264,2,1,1962,mnd,0.289
264,2,1,1963,mnd,0.315
264,2,1,1964,mnd,0.097
264,2,1,1965,mnd,0.212
264,2,1,1966,mnd,0.279
264,2,1,1967,mnd,0.299
264,2,1,1968,mnd,0.284
264,2,1,1969,mnd,0.27
264,2,1,1970,mnd,0.097
264,2,1,1971,mnd,0.097
264,2,1,1972,mnd,0.101
264,2,1,1973,mnd,0.097
264,2,1,1974,mnd,0.097
264,2,1,1975,mnd,0.232
264,2,1,1976,mnd,0.097
264,2,1,1977,mnd,0.244
264,2,1,1978,mnd,0.251
264,2,1,1979,mnd,0.243
264,2,1,1980,mnd,0.154
264,2,1,1981,mnd,0.207
264,2,1,1982,mnd,0.097
264,2,1,1983,mnd,0.26
264,2,1,1984,mnd,0.097
264,2,1,1985,mnd,0.097
264,2,1,1986,mnd,0.097
264,2,1,1987,mnd,0.302
264,2,1,1988,mnd,0.097
264,2,1,1989,mnd,0.097
264,2,1,1990,mnd,0.13
264,2,1,1991,mnd,0.181
264,2,1,1992,mnd,0.296
264,2,1,1993,mnd,0.221
264,2,1,1994,mnd,0.183
264,2,1,1995,mnd,0.203
264,2,1,1996,mnd,0.329
264,2,1,1997,mnd,0.297
264,2,1,1998,mnd,0.231
264,2,1,1999,mnd,0.097
264,2,1,2000,mnd,0.097
264,2,1,2001,mnd,0.097
264,2,1,2002,mnd,0.097
264,2,1,2003,mnd,0.132
264,2,1,2004,mnd,0.185
264,2,1,2005,mnd,0.302
264,2,1,2006,mnd,0.125
264,2,1,2007,mnd,0.248
264,2,1,2008,mnd,0.369
264,2,1,2009,mnd,0.254
264,2,1,2010,mnd,0.242
264,2,1,2011,mnd,0.245
264,2,1,2012,mnd,0.177
264,2,1,2013,mnd,0.17
264,2,1,2014,mnd,0.228
264,2,1,2015,mnd,0.273
264,2,1,2016,mnd,0.358
264,2,1,2017,mnd,0.318
264,2,1,2018,mnd,0.2
264,2,1,1955,mxd,0.492
264,2,1,1956,mxd,0.564
264,2,1,1957,mxd,0.579
264,2,1,1958,mxd,0.546
264,2,1,1959,mxd,0.529
264,2,1,1960,mxd,0.558
264,2,1,1961,mxd,0.532
264,2,1,1962,mxd,0.515
264,2,1,1963,mxd,0.522
264,2,1,1964,mxd,0.559
264,2,1,1965,mxd,0.474
264,2,1,1966,mxd,0.457
264,2,1,1967,mxd,0.5
264,2,1,1968,mxd,0.373
264,2,1,1969,mxd,0.452
264,2,1,1970,mxd,0.495
264,2,1,1971,mxd,0.527
264,2,1,1972,mxd,0.486
264,2,1,1973,mxd,0.494
264,2,1,1974,mxd,0.507
264,2,1,1975,mxd,0.43
264,2,1,1976,mxd,0.486
264,2,1,1977,mxd,0.485
264,2,1,1978,mxd,0.504
264,2,1,1979,mxd,0.531
264,2,1,1980,mxd,0.518
264,2,1,1981,mxd,0.488
264,2,1,1982,mxd,0.532
264,2,1,1983,mxd,0.572
264,2,1,1984,mxd,0.572
264,2,1,1985,mxd,0.485
264,2,1,1986,mxd,0.568
264,2,1,1987,mxd,0.531
264,2,1,1988,mxd,0.532
264,2,1,1989,mxd,0.49
264,2,1,1990,mxd,0.545
264,2,1,1991,mxd,0.473
264,2,1,1992,mxd,0.546
264,2,1,1993,mxd,0.561
264,2,1,1994,mxd,0.425
264,2,1,1995,mxd,0.361
264,2,1,1996,mxd,0.386
264,2,1,1997,mxd,0.402
264,2,1,1998,mxd,0.469
264,2,1,1999,mxd,0.469
264,2,1,2000,mxd,0.528
264,2,1,2001,mxd,0.529
264,2,1,2002,mxd,0.533
264,2,1,2003,mxd,0.494
264,2,1,2004,mxd,0.535
264,2,1,2005,mxd,0.432
264,2,1,2006,mxd,0.451
264,2,1,2007,mxd,0.551
264,2,1,2008,mxd,0.508
264,2,1,2009,mxd,0.44
264,2,1,2010,mxd,0.539
264,2,1,2011,mxd,0.272
264,2,1,2012,mxd,0.376
264,2,1,2013,mxd,0.306
264,2,1,2014,mxd,0.327
264,2,1,2015,mxd,0.354
264,2,1,2016,mxd,0.451
264,2,1,2017,mxd,0.41
264,2,1,2018,mxd,0.362
264,2,1,1955,rw,5.833
264,2,1,1956,rw,1.296
264,2,1,1957,rw,1.504
264,2,1,1958,rw,1.37
264,2,1,1959,rw,1.448
264,2,1,1960,rw,1.092
264,2,1,1961,rw,1.178
264,2,1,1962,rw,0.941
264,2,1,1963,rw,0.783
264,2,1,1964,rw,0.872
264,2,1,1965,rw,0.717
264,2,1,1966,rw,0.625
264,2,1,1967,rw,0.538
264,2,1,1968,rw,0.798
264,2,1,1969,rw,0.277
264,2,1,1970,rw,0.499
264,2,1,1971,rw,0.455
264,2,1,1972,rw,0.483
264,2,1,1973,rw,0.44
264,2,1,1974,rw,0.369
